hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.662835787594722,15.0,3.0,3.0,1.0,1.0,4.0,23.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,259.0,Male,1.0,Healthcare Representative,Married,76370.0,2.0,Y,11.0,8.0,1.0,5.0,3.0,3.0,0.0,2.0
8.2626695671575,18.0,3.0,3.0,2.0,4.0,3.0,34.0,Travel_Rarely,Sales,6.0,2.0,Life Sciences,1.0,224.0,Male,4.0,Research Director,Married,102480.0,1.0,Y,12.0,8.0,1.0,6.0,4.0,6.0,1.0,3.0
7.27583556448,10.0,3.0,3.0,2.0,4.0,2.0,33.0,Non-Travel,Sales,9.0,2.0,Technical Degree,1.0,3437.0,Male,5.0,Sales Representative,Single,12000.0,0.0,Y,11.0,8.0,1.0,3.0,3.0,2.0,2.0,2.0
7.009958723783889,10.0,3.0,3.0,3.0,3.0,3.0,33.0,Travel_Rarely,Sales,13.0,4.0,Marketing,1.0,3182.0,Female,2.0,Manufacturing Director,Divorced,45680.0,0.0,Y,18.0,8.0,1.0,6.0,2.0,5.0,1.0,2.0
5.815461847389445,10.0,3.0,4.0,4.0,3.0,2.0,30.0,Travel_Rarely,Sales,1.0,2.0,Technical Degree,1.0,792.0,Male,1.0,Laboratory Technician,Married,25060.0,8.0,Y,22.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0
10.4431381079875,6.0,3.0,3.0,4.0,3.0,3.0,55.0,Travel_Rarely,Sales,20.0,3.0,Marketing,1.0,2278.0,Male,2.0,Research Scientist,Married,47790.0,0.0,Y,14.0,8.0,1.0,4.0,6.0,3.0,1.0,2.0
6.3923371262827775,9.0,3.0,4.0,1.0,1.0,3.0,50.0,Non-Travel,Research & Development,17.0,3.0,Medical,1.0,3336.0,Female,1.0,Laboratory Technician,Divorced,42980.0,1.0,Y,20.0,8.0,1.0,31.0,6.0,31.0,14.0,7.0
6.090158411423333,9.0,4.0,3.0,3.0,3.0,3.0,39.0,Travel_Rarely,Sales,26.0,4.0,Life Sciences,1.0,2923.0,Male,2.0,Research Director,Divorced,81610.0,7.0,Y,12.0,8.0,1.0,7.0,2.0,3.0,1.0,2.0
9.215174029451111,7.0,2.0,3.0,4.0,1.0,3.0,36.0,Travel_Rarely,Research & Development,27.0,3.0,Technical Degree,1.0,3961.0,Female,4.0,Research Scientist,Married,50560.0,7.0,Y,12.0,8.0,0.0,15.0,2.0,12.0,5.0,7.0
6.7039301651047225,17.0,4.0,3.0,4.0,4.0,3.0,48.0,Travel_Frequently,Research & Development,2.0,3.0,Life Sciences,1.0,4034.0,Male,2.0,Research Director,Divorced,197400.0,3.0,Y,14.0,8.0,0.0,24.0,2.0,22.0,4.0,7.0
6.003904506916389,15.0,2.0,3.0,4.0,3.0,3.0,38.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,1.0,2485.0,Female,2.0,Sales Executive,Married,32010.0,1.0,Y,11.0,8.0,1.0,5.0,3.0,5.0,0.0,4.0
7.900931503792778,20.0,3.0,4.0,3.0,4.0,3.0,35.0,Travel_Rarely,Research & Development,15.0,4.0,Life Sciences,1.0,1024.0,Male,2.0,Research Scientist,Single,19040.0,1.0,Y,22.0,8.0,1.0,10.0,4.0,10.0,7.0,7.0
5.837516733600833,10.0,3.0,3.0,1.0,3.0,2.0,51.0,Travel_Rarely,Sales,16.0,3.0,Medical,1.0,1829.0,Male,3.0,Research Scientist,Married,94390.0,2.0,Y,15.0,8.0,3.0,29.0,0.0,20.0,4.0,17.0
6.769503569834722,21.0,2.0,3.0,4.0,4.0,4.0,29.0,Travel_Rarely,Research & Development,5.0,3.0,Medical,1.0,197.0,Male,1.0,Research Scientist,Divorced,51300.0,4.0,Y,11.0,8.0,0.0,8.0,3.0,3.0,1.0,2.0
8.568799643016389,6.0,3.0,4.0,2.0,4.0,2.0,44.0,Travel_Rarely,Research & Development,10.0,3.0,Technical Degree,1.0,883.0,Male,3.0,Manager,Divorced,25190.0,0.0,Y,21.0,8.0,2.0,23.0,2.0,22.0,1.0,10.0
7.966096608656667,7.0,3.0,3.0,1.0,1.0,3.0,26.0,Travel_Frequently,Sales,2.0,3.0,Life Sciences,1.0,1975.0,Male,2.0,Research Scientist,Married,48210.0,6.0,Y,14.0,8.0,2.0,6.0,2.0,3.0,1.0,2.0
5.981926595269722,8.0,3.0,3.0,4.0,4.0,4.0,48.0,Travel_Rarely,Sales,1.0,1.0,Marketing,1.0,647.0,Male,2.0,Manufacturing Director,Single,74060.0,6.0,Y,14.0,8.0,2.0,25.0,2.0,1.0,0.0,0.0
7.193019857206389,6.0,1.0,3.0,3.0,4.0,3.0,37.0,Travel_Frequently,Research & Development,13.0,4.0,Life Sciences,1.0,3331.0,Female,3.0,Human Resources,Married,35640.0,5.0,Y,11.0,8.0,0.0,10.0,1.0,5.0,0.0,0.0
7.8534091923247225,5.0,3.0,4.0,3.0,4.0,3.0,25.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,1.0,628.0,Female,1.0,Laboratory Technician,Single,27680.0,0.0,Y,22.0,8.0,1.0,5.0,0.0,4.0,1.0,1.0
7.4043931280677775,15.0,4.0,3.0,3.0,3.0,3.0,26.0,Travel_Rarely,Research & Development,17.0,4.0,Life Sciences,1.0,2817.0,Male,2.0,Sales Executive,Married,48770.0,1.0,Y,13.0,8.0,1.0,8.0,5.0,8.0,5.0,7.0
7.642694109772222,5.0,2.0,3.0,1.0,4.0,2.0,35.0,Travel_Rarely,Research & Development,5.0,4.0,Medical,1.0,323.0,Male,3.0,Manager,Married,16750.0,1.0,Y,16.0,8.0,0.0,3.0,6.0,3.0,0.0,2.0
5.783095716198056,20.0,3.0,4.0,3.0,4.0,2.0,30.0,Non-Travel,Sales,10.0,2.0,Life Sciences,1.0,3109.0,Male,3.0,Laboratory Technician,Single,188800.0,0.0,Y,22.0,8.0,1.0,12.0,3.0,11.0,6.0,7.0
6.598115796519167,4.0,3.0,3.0,3.0,3.0,3.0,24.0,Travel_Rarely,Research & Development,6.0,3.0,Life Sciences,1.0,3900.0,Male,3.0,Sales Executive,Married,10520.0,1.0,Y,13.0,8.0,0.0,5.0,3.0,5.0,0.0,4.0
10.406173583221667,5.0,3.0,3.0,4.0,2.0,4.0,19.0,Travel_Rarely,Research & Development,15.0,3.0,Life Sciences,1.0,3371.0,Male,2.0,Research Scientist,Single,160640.0,1.0,Y,15.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0
6.634679830432778,16.0,3.0,3.0,4.0,4.0,3.0,35.0,Travel_Rarely,Sales,2.0,4.0,Marketing,1.0,4190.0,Male,3.0,Manufacturing Director,Married,104660.0,1.0,Y,13.0,8.0,0.0,2.0,1.0,2.0,2.0,2.0
9.38488174921889,5.0,2.0,3.0,1.0,2.0,2.0,50.0,Travel_Frequently,Research & Development,3.0,4.0,Medical,1.0,4259.0,Male,4.0,Research Scientist,Married,61420.0,3.0,Y,13.0,8.0,2.0,28.0,3.0,8.0,0.0,7.0
7.0891030789825,18.0,3.0,3.0,4.0,4.0,2.0,43.0,Travel_Frequently,Research & Development,1.0,3.0,Medical,1.0,1863.0,Male,1.0,Laboratory Technician,Married,52650.0,4.0,Y,11.0,8.0,1.0,12.0,4.0,5.0,2.0,2.0
7.823163766175556,5.0,2.0,3.0,3.0,1.0,3.0,23.0,Travel_Rarely,Sales,2.0,3.0,Medical,1.0,3268.0,Female,4.0,Manufacturing Director,Married,45590.0,1.0,Y,18.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0
10.907254573850834,2.0,4.0,3.0,4.0,3.0,3.0,41.0,Travel_Rarely,Research & Development,24.0,4.0,Life Sciences,1.0,3879.0,Female,4.0,Manager,Single,137260.0,3.0,Y,12.0,8.0,0.0,21.0,6.0,2.0,0.0,2.0
5.857853636769167,21.0,3.0,3.0,2.0,3.0,3.0,36.0,Travel_Rarely,Research & Development,1.0,3.0,Medical,1.0,1597.0,Female,5.0,Healthcare Representative,Married,196360.0,1.0,Y,12.0,8.0,1.0,10.0,3.0,10.0,9.0,0.0
7.228639000446111,19.0,3.0,3.0,2.0,3.0,3.0,45.0,Travel_Frequently,Research & Development,8.0,4.0,Life Sciences,1.0,4045.0,Female,2.0,Manager,Single,29940.0,4.0,Y,18.0,8.0,1.0,12.0,2.0,4.0,0.0,3.0
6.855583444890556,22.0,3.0,3.0,4.0,4.0,2.0,32.0,Travel_Rarely,Sales,4.0,3.0,Marketing,1.0,3709.0,Male,1.0,Research Scientist,Married,53260.0,4.0,Y,14.0,8.0,1.0,7.0,2.0,4.0,0.0,3.0
6.269079651940833,20.0,1.0,3.0,3.0,4.0,3.0,30.0,Travel_Frequently,Research & Development,1.0,4.0,Medical,1.0,1257.0,Male,1.0,Research Scientist,Single,20330.0,1.0,Y,14.0,8.0,1.0,12.0,3.0,12.0,3.0,7.0
9.333316599732223,12.0,3.0,3.0,3.0,4.0,3.0,36.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,1.0,436.0,Male,3.0,Sales Executive,Married,22320.0,1.0,Y,12.0,8.0,1.0,16.0,2.0,16.0,3.0,7.0
8.938624497991944,12.0,3.0,3.0,2.0,1.0,2.0,44.0,Travel_Rarely,Research & Development,1.0,1.0,Medical,1.0,2735.0,Female,3.0,Research Scientist,Divorced,15630.0,5.0,Y,12.0,8.0,2.0,9.0,3.0,4.0,1.0,3.0
7.503210620258611,15.0,2.0,3.0,3.0,4.0,3.0,28.0,Non-Travel,Research & Development,1.0,3.0,Medical,1.0,2157.0,Male,5.0,Sales Executive,Married,56790.0,0.0,Y,13.0,8.0,0.0,10.0,2.0,9.0,7.0,5.0
8.442636099955278,15.0,2.0,3.0,1.0,1.0,3.0,33.0,Travel_Rarely,Research & Development,3.0,2.0,Life Sciences,1.0,572.0,Male,1.0,Sales Executive,Single,49360.0,0.0,Y,14.0,8.0,0.0,6.0,2.0,5.0,0.0,3.0
6.682018072288889,15.0,4.0,3.0,3.0,4.0,3.0,50.0,Travel_Frequently,Research & Development,19.0,4.0,Life Sciences,1.0,4284.0,Male,2.0,Sales Executive,Single,53770.0,4.0,Y,14.0,8.0,1.0,16.0,3.0,2.0,2.0,1.0
5.984554886211389,12.0,1.0,3.0,4.0,1.0,3.0,56.0,Travel_Rarely,Research & Development,3.0,2.0,Other,1.0,3534.0,Male,2.0,Healthcare Representative,Divorced,44490.0,2.0,Y,15.0,8.0,0.0,28.0,3.0,5.0,4.0,2.0
6.448983712628055,10.0,3.0,3.0,3.0,1.0,3.0,30.0,Non-Travel,Research & Development,2.0,4.0,Life Sciences,1.0,166.0,Female,3.0,Research Scientist,Married,51310.0,0.0,Y,15.0,8.0,1.0,10.0,2.0,9.0,7.0,8.0
9.345834448906666,7.0,3.0,3.0,4.0,1.0,3.0,50.0,Travel_Rarely,Research & Development,17.0,3.0,Medical,1.0,1204.0,Male,1.0,Research Scientist,Divorced,173280.0,4.0,Y,15.0,8.0,2.0,20.0,1.0,3.0,2.0,0.0
5.900696117804444,12.0,3.0,3.0,3.0,2.0,3.0,36.0,Travel_Rarely,Sales,5.0,3.0,Technical Degree,1.0,2974.0,Male,3.0,Sales Executive,Single,54050.0,4.0,Y,14.0,8.0,0.0,10.0,2.0,8.0,7.0,7.0
7.817591477019167,7.0,2.0,3.0,2.0,3.0,3.0,38.0,Travel_Rarely,Sales,20.0,4.0,Medical,1.0,4113.0,Female,2.0,Research Director,Married,20290.0,3.0,Y,11.0,8.0,1.0,20.0,3.0,18.0,1.0,11.0
7.839794734493333,4.0,3.0,3.0,4.0,2.0,4.0,46.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,1.0,1041.0,Male,1.0,Sales Executive,Married,44220.0,4.0,Y,11.0,8.0,1.0,13.0,2.0,9.0,3.0,7.0
10.417978580990555,9.0,3.0,3.0,1.0,1.0,2.0,53.0,Travel_Rarely,Research & Development,18.0,3.0,Medical,1.0,4079.0,Male,1.0,Research Scientist,Single,34230.0,6.0,Y,15.0,8.0,1.0,15.0,4.0,2.0,2.0,2.0
5.8204038375725,23.0,2.0,3.0,1.0,4.0,3.0,53.0,Travel_Rarely,Research & Development,9.0,3.0,Life Sciences,1.0,1859.0,Male,1.0,Sales Representative,Married,20890.0,5.0,Y,16.0,8.0,0.0,28.0,2.0,2.0,2.0,2.0
7.470652610441666,8.0,3.0,4.0,1.0,3.0,3.0,25.0,Travel_Rarely,Research & Development,25.0,2.0,Life Sciences,1.0,2938.0,Male,2.0,Sales Executive,Married,37020.0,0.0,Y,20.0,8.0,0.0,5.0,4.0,4.0,1.0,2.0
5.924545961624166,22.0,3.0,3.0,1.0,2.0,3.0,27.0,Travel_Frequently,Sales,8.0,1.0,Life Sciences,1.0,4062.0,Male,4.0,Laboratory Technician,Married,102310.0,1.0,Y,13.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0
5.487791164658611,22.0,3.0,3.0,3.0,2.0,3.0,34.0,Travel_Rarely,Sales,4.0,3.0,Marketing,1.0,2797.0,Female,2.0,Sales Representative,Divorced,50630.0,6.0,Y,12.0,8.0,1.0,12.0,2.0,1.0,0.0,0.0
9.646204819276944,14.0,3.0,3.0,1.0,3.0,3.0,32.0,Travel_Frequently,Research & Development,9.0,3.0,Life Sciences,1.0,1118.0,Male,2.0,Laboratory Technician,Single,191900.0,3.0,Y,17.0,8.0,1.0,8.0,2.0,4.0,0.0,3.0
6.964200133868611,21.0,3.0,3.0,2.0,2.0,3.0,30.0,Travel_Frequently,Research & Development,8.0,4.0,Medical,1.0,475.0,Male,1.0,Sales Executive,Single,191440.0,0.0,Y,11.0,8.0,0.0,4.0,3.0,3.0,1.0,2.0
8.31684850513139,17.0,3.0,3.0,4.0,2.0,3.0,58.0,Travel_Rarely,Research & Development,24.0,3.0,Other,1.0,3278.0,Female,2.0,Research Scientist,Single,43170.0,7.0,Y,17.0,8.0,0.0,40.0,2.0,31.0,13.0,8.0
6.931892012494167,13.0,4.0,3.0,2.0,3.0,3.0,31.0,Travel_Frequently,Research & Development,7.0,4.0,Medical,1.0,1458.0,Male,1.0,Research Scientist,Divorced,24370.0,9.0,Y,14.0,8.0,1.0,9.0,3.0,2.0,2.0,2.0
7.375642570281111,13.0,3.0,3.0,4.0,2.0,3.0,38.0,Travel_Frequently,Sales,29.0,2.0,Medical,1.0,3876.0,Female,1.0,Sales Executive,Single,39170.0,1.0,Y,15.0,8.0,3.0,4.0,2.0,4.0,3.0,3.0
10.057164212405,4.0,3.0,3.0,4.0,4.0,2.0,27.0,Travel_Frequently,Sales,8.0,4.0,Life Sciences,1.0,2530.0,Male,5.0,Research Scientist,Single,21070.0,0.0,Y,13.0,8.0,0.0,6.0,2.0,5.0,0.0,2.0
7.305779785809722,13.0,2.0,3.0,4.0,1.0,4.0,46.0,Travel_Rarely,Sales,4.0,3.0,Medical,1.0,686.0,Male,1.0,Research Scientist,Single,26190.0,6.0,Y,12.0,8.0,1.0,10.0,3.0,7.0,5.0,7.0
6.879972110664722,11.0,1.0,4.0,4.0,3.0,3.0,32.0,Non-Travel,Research & Development,15.0,3.0,Medical,1.0,499.0,Male,2.0,Manager,Single,69290.0,9.0,Y,20.0,8.0,0.0,10.0,6.0,8.0,7.0,7.0
10.082624944221111,16.0,3.0,3.0,3.0,2.0,2.0,46.0,Travel_Rarely,Research & Development,8.0,3.0,Life Sciences,1.0,1476.0,Female,4.0,Research Director,Married,40710.0,3.0,Y,13.0,8.0,0.0,28.0,5.0,7.0,7.0,7.0
6.956659973226111,8.0,2.0,3.0,2.0,3.0,3.0,50.0,Travel_Frequently,Sales,4.0,2.0,Life Sciences,1.0,4135.0,Female,2.0,Laboratory Technician,Divorced,167990.0,7.0,Y,14.0,8.0,1.0,12.0,2.0,6.0,0.0,1.0
8.499965417224445,6.0,4.0,3.0,1.0,3.0,2.0,55.0,Travel_Rarely,Research & Development,19.0,3.0,Technical Degree,1.0,718.0,Male,1.0,Human Resources,Single,46800.0,6.0,Y,14.0,8.0,3.0,24.0,0.0,19.0,3.0,8.0
5.505445113788333,21.0,3.0,3.0,1.0,4.0,3.0,44.0,Travel_Rarely,Research & Development,21.0,4.0,Life Sciences,1.0,2141.0,Female,2.0,Laboratory Technician,Married,62720.0,1.0,Y,19.0,8.0,1.0,10.0,3.0,10.0,0.0,5.0
8.618530789825833,3.0,4.0,3.0,4.0,1.0,3.0,37.0,Travel_Rarely,Research & Development,7.0,2.0,Medical,1.0,4027.0,Male,1.0,Manufacturing Director,Married,20110.0,5.0,Y,13.0,8.0,0.0,16.0,4.0,5.0,0.0,4.0
7.6075992860327775,3.0,3.0,3.0,1.0,2.0,3.0,55.0,Travel_Rarely,Research & Development,23.0,1.0,Life Sciences,1.0,950.0,Male,5.0,Laboratory Technician,Divorced,23420.0,5.0,Y,11.0,8.0,2.0,8.0,2.0,4.0,1.0,2.0
5.9883344489066666,15.0,2.0,3.0,3.0,4.0,3.0,55.0,Travel_Rarely,Research & Development,11.0,1.0,Medical,1.0,859.0,Female,1.0,Laboratory Technician,Married,26930.0,1.0,Y,18.0,8.0,0.0,36.0,6.0,36.0,2.0,13.0
7.376658857652778,19.0,3.0,3.0,2.0,2.0,1.0,37.0,Travel_Rarely,Research & Development,22.0,3.0,Life Sciences,1.0,2376.0,Female,2.0,Healthcare Representative,Married,174440.0,1.0,Y,14.0,8.0,0.0,8.0,4.0,8.0,7.0,7.0
7.889064033913334,16.0,2.0,4.0,3.0,3.0,4.0,35.0,Travel_Frequently,Sales,7.0,2.0,Life Sciences,1.0,1199.0,Male,2.0,Manufacturing Director,Married,32290.0,1.0,Y,25.0,8.0,0.0,10.0,2.0,10.0,0.0,2.0
5.8601695671575,6.0,3.0,3.0,3.0,3.0,3.0,36.0,Travel_Rarely,Sales,1.0,2.0,Marketing,1.0,1277.0,Female,2.0,Sales Executive,Divorced,86060.0,1.0,Y,14.0,8.0,2.0,17.0,3.0,17.0,12.0,8.0
6.531721329763333,23.0,3.0,3.0,4.0,1.0,3.0,28.0,Travel_Rarely,Research & Development,6.0,3.0,Technical Degree,1.0,611.0,Male,2.0,Research Scientist,Married,23510.0,1.0,Y,16.0,8.0,0.0,6.0,4.0,6.0,3.0,3.0
7.165663766175555,4.0,3.0,3.0,2.0,2.0,2.0,27.0,Travel_Rarely,Sales,3.0,2.0,Technical Degree,1.0,2580.0,Male,2.0,Healthcare Representative,Married,135770.0,1.0,Y,12.0,8.0,1.0,6.0,2.0,5.0,1.0,2.0
5.595016733600834,21.0,4.0,3.0,4.0,2.0,2.0,48.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,2114.0,Female,2.0,Laboratory Technician,Single,132370.0,5.0,Y,13.0,8.0,1.0,7.0,2.0,1.0,0.0,0.0
10.42924364123139,10.0,2.0,3.0,3.0,3.0,2.0,47.0,Travel_Rarely,Research & Development,8.0,4.0,Medical,1.0,3750.0,Female,2.0,Sales Representative,Married,23660.0,3.0,Y,17.0,8.0,0.0,11.0,5.0,5.0,1.0,2.0
6.114877286925278,19.0,3.0,3.0,3.0,3.0,3.0,20.0,Travel_Rarely,Research & Development,18.0,4.0,Medical,1.0,2391.0,Female,2.0,Sales Executive,Single,37430.0,1.0,Y,13.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0
7.311571842927222,6.0,3.0,3.0,4.0,1.0,1.0,27.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,1767.0,Female,1.0,Laboratory Technician,Single,29560.0,8.0,Y,13.0,8.0,0.0,9.0,6.0,7.0,0.0,7.0
6.206423471664166,6.0,3.0,3.0,4.0,4.0,2.0,25.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,1.0,3648.0,Female,4.0,Research Scientist,Married,20450.0,3.0,Y,19.0,8.0,0.0,7.0,3.0,3.0,1.0,2.0
8.454171128960278,12.0,2.0,3.0,2.0,3.0,2.0,22.0,Non-Travel,Sales,17.0,2.0,Marketing,1.0,880.0,Male,3.0,Sales Executive,Married,97050.0,1.0,Y,18.0,8.0,2.0,4.0,3.0,4.0,1.0,3.0
7.067703034359444,10.0,3.0,3.0,4.0,3.0,3.0,27.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,1.0,3516.0,Female,1.0,Healthcare Representative,Married,42600.0,1.0,Y,11.0,8.0,2.0,4.0,2.0,4.0,2.0,2.0
8.55227688531889,9.0,4.0,3.0,4.0,3.0,2.0,36.0,Travel_Rarely,Sales,7.0,2.0,Life Sciences,1.0,2752.0,Male,4.0,Laboratory Technician,Married,144110.0,0.0,Y,18.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0
6.695233154841389,17.0,2.0,3.0,3.0,4.0,3.0,36.0,Travel_Frequently,Research & Development,8.0,3.0,Other,1.0,1511.0,Female,3.0,Sales Executive,Married,69620.0,4.0,Y,12.0,8.0,2.0,4.0,2.0,1.0,0.0,0.0
7.044742302543333,18.0,2.0,4.0,1.0,3.0,2.0,27.0,Travel_Rarely,Research & Development,4.0,3.0,Technical Degree,1.0,2563.0,Male,2.0,Manufacturing Director,Single,51710.0,0.0,Y,20.0,8.0,1.0,9.0,1.0,8.0,0.0,7.0
8.663879964301389,6.0,3.0,3.0,3.0,1.0,3.0,22.0,Travel_Rarely,Research & Development,1.0,3.0,Other,1.0,1016.0,Male,4.0,Research Scientist,Married,49680.0,1.0,Y,14.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0
5.786551762605833,21.0,3.0,3.0,1.0,4.0,2.0,57.0,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1.0,3107.0,Male,4.0,Research Scientist,Divorced,63060.0,3.0,Y,12.0,8.0,1.0,32.0,3.0,1.0,0.0,0.0
6.382033690316667,12.0,3.0,3.0,3.0,4.0,4.0,37.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,16.0,Male,2.0,Healthcare Representative,Married,53460.0,4.0,Y,11.0,8.0,0.0,7.0,2.0,5.0,0.0,1.0
9.405869031682222,3.0,3.0,3.0,3.0,2.0,3.0,51.0,Travel_Rarely,Sales,18.0,2.0,Life Sciences,1.0,3645.0,Male,4.0,Manufacturing Director,Divorced,77250.0,1.0,Y,13.0,8.0,1.0,33.0,2.0,33.0,0.0,10.0
7.503563141454444,8.0,3.0,4.0,3.0,4.0,4.0,37.0,Non-Travel,Sales,24.0,2.0,Life Sciences,1.0,4257.0,Male,1.0,Research Scientist,Divorced,68150.0,5.0,Y,20.0,8.0,1.0,17.0,3.0,1.0,0.0,0.0
7.2354071842925,5.0,3.0,3.0,2.0,4.0,2.0,34.0,Travel_Rarely,Research & Development,1.0,5.0,Medical,1.0,3186.0,Male,1.0,Research Scientist,Married,53810.0,1.0,Y,12.0,8.0,0.0,10.0,0.0,10.0,8.0,8.0
6.164602855867778,11.0,2.0,4.0,3.0,1.0,3.0,27.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,1.0,1743.0,Male,5.0,Research Scientist,Married,132450.0,1.0,Y,23.0,8.0,1.0,9.0,3.0,9.0,0.0,7.0
5.466765952699444,23.0,3.0,3.0,4.0,3.0,2.0,34.0,Travel_Frequently,Research & Development,25.0,1.0,Life Sciences,1.0,2344.0,Female,1.0,Manager,Married,22590.0,1.0,Y,14.0,8.0,0.0,8.0,2.0,8.0,7.0,7.0
7.60047188755,12.0,2.0,3.0,3.0,3.0,3.0,30.0,Non-Travel,Research & Development,17.0,4.0,Life Sciences,1.0,1424.0,Male,2.0,Healthcare Representative,Single,64300.0,1.0,Y,12.0,8.0,1.0,12.0,2.0,11.0,5.0,8.0
6.510507585898889,11.0,3.0,4.0,1.0,4.0,4.0,29.0,Travel_Frequently,Research & Development,5.0,1.0,Medical,1.0,2338.0,Female,1.0,Research Scientist,Divorced,62440.0,1.0,Y,22.0,8.0,0.0,6.0,3.0,6.0,1.0,3.0
5.964280455153889,23.0,3.0,3.0,2.0,1.0,3.0,39.0,Travel_Rarely,Research & Development,6.0,2.0,Life Sciences,1.0,2361.0,Male,3.0,Research Scientist,Married,106090.0,2.0,Y,17.0,8.0,1.0,10.0,2.0,7.0,7.0,7.0
9.675976126728889,15.0,2.0,4.0,2.0,3.0,2.0,44.0,Travel_Frequently,Research & Development,5.0,2.0,Medical,1.0,2275.0,Female,2.0,Research Scientist,Single,171590.0,5.0,Y,22.0,8.0,1.0,16.0,1.0,2.0,2.0,2.0
7.705829986613056,20.0,3.0,3.0,2.0,1.0,3.0,38.0,Travel_Rarely,Sales,6.0,4.0,Life Sciences,1.0,4357.0,Female,3.0,Research Scientist,Married,107480.0,7.0,Y,15.0,8.0,0.0,17.0,3.0,1.0,0.0,0.0
7.167089468986944,5.0,3.0,3.0,2.0,1.0,3.0,31.0,Non-Travel,Research & Development,8.0,4.0,Life Sciences,1.0,4146.0,Female,4.0,Sales Executive,Single,147320.0,0.0,Y,12.0,8.0,0.0,10.0,3.0,9.0,1.0,7.0
6.994064033913333,20.0,4.0,3.0,4.0,4.0,3.0,37.0,Travel_Rarely,Research & Development,16.0,3.0,Life Sciences,1.0,265.0,Male,3.0,Manager,Single,33880.0,3.0,Y,11.0,8.0,0.0,4.0,2.0,1.0,0.0,0.0
5.771153502900278,16.0,3.0,3.0,1.0,3.0,2.0,46.0,Travel_Frequently,Research & Development,4.0,1.0,Medical,1.0,1678.0,Male,5.0,Human Resources,Married,29110.0,5.0,Y,13.0,8.0,0.0,28.0,3.0,2.0,1.0,2.0
7.0409281570725,16.0,4.0,3.0,2.0,2.0,3.0,21.0,Travel_Rarely,Sales,1.0,2.0,Marketing,1.0,2484.0,Male,5.0,Healthcare Representative,Single,27910.0,1.0,Y,14.0,8.0,0.0,1.0,3.0,1.0,1.0,0.0
6.345967202141667,10.0,3.0,4.0,4.0,4.0,2.0,59.0,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1.0,3602.0,Male,2.0,Research Scientist,Single,165950.0,6.0,Y,21.0,8.0,1.0,25.0,2.0,9.0,5.0,4.0
8.994278224006944,10.0,3.0,3.0,3.0,4.0,2.0,30.0,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1.0,3285.0,Male,2.0,Research Director,Single,14830.0,5.0,Y,13.0,8.0,0.0,12.0,3.0,0.0,0.0,0.0
6.247788933511667,10.0,4.0,4.0,4.0,3.0,3.0,47.0,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,3012.0,Female,2.0,Healthcare Representative,Married,59060.0,4.0,Y,23.0,8.0,0.0,21.0,4.0,3.0,1.0,1.0
6.920330209727778,11.0,3.0,3.0,2.0,1.0,3.0,40.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,3987.0,Male,2.0,Manager,Divorced,199430.0,2.0,Y,13.0,8.0,1.0,15.0,3.0,7.0,7.0,7.0
5.616551762605833,18.0,3.0,3.0,4.0,1.0,3.0,31.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,3995.0,Male,3.0,Laboratory Technician,Married,21680.0,0.0,Y,14.0,8.0,1.0,2.0,2.0,1.0,0.0,0.0
7.422472110664722,21.0,1.0,3.0,4.0,4.0,3.0,43.0,Travel_Rarely,Research & Development,25.0,4.0,Life Sciences,1.0,2429.0,Male,2.0,Sales Executive,Married,22200.0,1.0,Y,11.0,8.0,0.0,10.0,2.0,10.0,8.0,8.0
